,images,paths,caption,path1,path2,name1,name2
5953,image 5954: a young boy is riding a skateboard on the street	,"cp ""./cv/images/022455.jpg"" vis/imgs/img5954.jpg	",a young boy is riding a skateboard on the street,"""./cv/images/022455.jpg""",vis/imgs/img5954.jpg	,022455.jpg,img5954.jpg
5954,image 5955: a view of a city street at night time	,"cp ""./cv/images/016389.jpg"" vis/imgs/img5955.jpg	",a view of a city street at night time,"""./cv/images/016389.jpg""",vis/imgs/img5955.jpg	,016389.jpg,img5955.jpg
5955,image 5956: a group of people sitting on a beach	,"cp ""./cv/images/015664.jpg"" vis/imgs/img5956.jpg	",a group of people sitting on a beach,"""./cv/images/015664.jpg""",vis/imgs/img5956.jpg	,015664.jpg,img5956.jpg
5956,image 5957: a statue of a man standing next to a building	,"cp ""./cv/images/021864.jpg"" vis/imgs/img5957.jpg	",a statue of a man standing next to a building,"""./cv/images/021864.jpg""",vis/imgs/img5957.jpg	,021864.jpg,img5957.jpg
5957,image 5958: a close up of a tooth brush on a table	,"cp ""./cv/images/002909.jpg"" vis/imgs/img5958.jpg	",a close up of a tooth brush on a table,"""./cv/images/002909.jpg""",vis/imgs/img5958.jpg	,002909.jpg,img5958.jpg
5958,image 5959: a woman is sitting on a toilet with a cell phone	,"cp ""./cv/images/009982.jpg"" vis/imgs/img5959.jpg	",a woman is sitting on a toilet with a cell phone,"""./cv/images/009982.jpg""",vis/imgs/img5959.jpg	,009982.jpg,img5959.jpg
5959,image 5960: a man is standing in front of a wall	,"cp ""./cv/images/027965.jpg"" vis/imgs/img5960.jpg	",a man is standing in front of a wall,"""./cv/images/027965.jpg""",vis/imgs/img5960.jpg	,027965.jpg,img5960.jpg
5960,image 5961: a building with a large clock on the side of it	,"cp ""./cv/images/026258.jpg"" vis/imgs/img5961.jpg	",a building with a large clock on the side of it,"""./cv/images/026258.jpg""",vis/imgs/img5961.jpg	,026258.jpg,img5961.jpg
5961,image 5962: a close up of a flower in a vase	,"cp ""./cv/images/003144.jpg"" vis/imgs/img5962.jpg	",a close up of a flower in a vase,"""./cv/images/003144.jpg""",vis/imgs/img5962.jpg	,003144.jpg,img5962.jpg
5962,image 5963: a close up of a pair of scissors	,"cp ""./cv/images/020685.jpg"" vis/imgs/img5963.jpg	",a close up of a pair of scissors,"""./cv/images/020685.jpg""",vis/imgs/img5963.jpg	,020685.jpg,img5963.jpg
5963,image 5964: a teddy bear is sitting on a table	,"cp ""./cv/images/001700.jpg"" vis/imgs/img5964.jpg	",a teddy bear is sitting on a table,"""./cv/images/001700.jpg""",vis/imgs/img5964.jpg	,001700.jpg,img5964.jpg
5964,image 5965: a group of people standing on top of a snow covered slope	,"cp ""./cv/images/028119.jpg"" vis/imgs/img5965.jpg	",a group of people standing on top of a snow covered slope,"""./cv/images/028119.jpg""",vis/imgs/img5965.jpg	,028119.jpg,img5965.jpg
5965,image 5966: a black and white dog wearing a hat	,"cp ""./cv/images/030824.jpg"" vis/imgs/img5966.jpg	",a black and white dog wearing a hat,"""./cv/images/030824.jpg""",vis/imgs/img5966.jpg	,030824.jpg,img5966.jpg
5966,image 5967: a view of a mountain range from the ground	,"cp ""./cv/images/018372.jpg"" vis/imgs/img5967.jpg	",a view of a mountain range from the ground,"""./cv/images/018372.jpg""",vis/imgs/img5967.jpg	,018372.jpg,img5967.jpg
5967,image 5968: a bunch of different types of scissors on a table	,"cp ""./cv/images/036661.jpg"" vis/imgs/img5968.jpg	",a bunch of different types of scissors on a table,"""./cv/images/036661.jpg""",vis/imgs/img5968.jpg	,036661.jpg,img5968.jpg
5968,image 5969: a close up of a pair of shoes on a wooden bench	,"cp ""./cv/images/003356.jpg"" vis/imgs/img5969.jpg	",a close up of a pair of shoes on a wooden bench,"""./cv/images/003356.jpg""",vis/imgs/img5969.jpg	,003356.jpg,img5969.jpg
5969,image 5970: a group of young children standing next to each other	,"cp ""./cv/images/013566.jpg"" vis/imgs/img5970.jpg	",a group of young children standing next to each other,"""./cv/images/013566.jpg""",vis/imgs/img5970.jpg	,013566.jpg,img5970.jpg
5970,image 5971: a large building with a clock tower on top	,"cp ""./cv/images/018772.jpg"" vis/imgs/img5971.jpg	",a large building with a clock tower on top,"""./cv/images/018772.jpg""",vis/imgs/img5971.jpg	,018772.jpg,img5971.jpg
5971,image 5972: a street sign is on the corner of a street	,"cp ""./cv/images/025023.jpg"" vis/imgs/img5972.jpg	",a street sign is on the corner of a street,"""./cv/images/025023.jpg""",vis/imgs/img5972.jpg	,025023.jpg,img5972.jpg
5972,image 5973: a woman sitting on a couch with a cell phone	,"cp ""./cv/images/004073.jpg"" vis/imgs/img5973.jpg	",a woman sitting on a couch with a cell phone,"""./cv/images/004073.jpg""",vis/imgs/img5973.jpg	,004073.jpg,img5973.jpg
5973,image 5974: a view of a beach with a boat in the background	,"cp ""./cv/images/011847.jpg"" vis/imgs/img5974.jpg	",a view of a beach with a boat in the background,"""./cv/images/011847.jpg""",vis/imgs/img5974.jpg	,011847.jpg,img5974.jpg
5974,image 5975: a couple of birds are standing in the grass	,"cp ""./cv/images/001461.jpg"" vis/imgs/img5975.jpg	",a couple of birds are standing in the grass,"""./cv/images/001461.jpg""",vis/imgs/img5975.jpg	,001461.jpg,img5975.jpg
5975,image 5976: a man is flying a kite in the snow	,"cp ""./cv/images/024308.jpg"" vis/imgs/img5976.jpg	",a man is flying a kite in the snow,"""./cv/images/024308.jpg""",vis/imgs/img5976.jpg	,024308.jpg,img5976.jpg
5976,image 5977: a view of a clock tower in the sky	,"cp ""./cv/images/035228.jpg"" vis/imgs/img5977.jpg	",a view of a clock tower in the sky,"""./cv/images/035228.jpg""",vis/imgs/img5977.jpg	,035228.jpg,img5977.jpg
5977,image 5978: a small piece of food is on a plate	,"cp ""./cv/images/006999.jpg"" vis/imgs/img5978.jpg	",a small piece of food is on a plate,"""./cv/images/006999.jpg""",vis/imgs/img5978.jpg	,006999.jpg,img5978.jpg
5978,image 5979: a close up of a dog laying on a bed	,"cp ""./cv/images/012392.jpg"" vis/imgs/img5979.jpg	",a close up of a dog laying on a bed,"""./cv/images/012392.jpg""",vis/imgs/img5979.jpg	,012392.jpg,img5979.jpg
5979,image 5980: a close up of a vase with flowers in it	,"cp ""./cv/images/009958.jpg"" vis/imgs/img5980.jpg	",a close up of a vase with flowers in it,"""./cv/images/009958.jpg""",vis/imgs/img5980.jpg	,009958.jpg,img5980.jpg
5980,image 5981: a bathroom with a toilet and a sink	,"cp ""./cv/images/032275.jpg"" vis/imgs/img5981.jpg	",a bathroom with a toilet and a sink,"""./cv/images/032275.jpg""",vis/imgs/img5981.jpg	,032275.jpg,img5981.jpg
5981,image 5982: a group of people riding horses on a dirt road	,"cp ""./cv/images/022090.jpg"" vis/imgs/img5982.jpg	",a group of people riding horses on a dirt road,"""./cv/images/022090.jpg""",vis/imgs/img5982.jpg	,022090.jpg,img5982.jpg
5982,image 5983: a street sign with a building in the background	,"cp ""./cv/images/031202.jpg"" vis/imgs/img5983.jpg	",a street sign with a building in the background,"""./cv/images/031202.jpg""",vis/imgs/img5983.jpg	,031202.jpg,img5983.jpg
5983,image 5984: a close up of a sandwich on a plate	,"cp ""./cv/images/010715.jpg"" vis/imgs/img5984.jpg	",a close up of a sandwich on a plate,"""./cv/images/010715.jpg""",vis/imgs/img5984.jpg	,010715.jpg,img5984.jpg
5984,image 5985: a group of people sitting on a beach	,"cp ""./cv/images/002130.jpg"" vis/imgs/img5985.jpg	",a group of people sitting on a beach,"""./cv/images/002130.jpg""",vis/imgs/img5985.jpg	,002130.jpg,img5985.jpg
5985,image 5986: a motorcycle parked on the side of a street	,"cp ""./cv/images/011755.jpg"" vis/imgs/img5986.jpg	",a motorcycle parked on the side of a street,"""./cv/images/011755.jpg""",vis/imgs/img5986.jpg	,011755.jpg,img5986.jpg
5986,image 5987: a person is holding a pair of scissors	,"cp ""./cv/images/001441.jpg"" vis/imgs/img5987.jpg	",a person is holding a pair of scissors,"""./cv/images/001441.jpg""",vis/imgs/img5987.jpg	,001441.jpg,img5987.jpg
5987,image 5988: a vase of flowers sitting on a table	,"cp ""./cv/images/025234.jpg"" vis/imgs/img5988.jpg	",a vase of flowers sitting on a table,"""./cv/images/025234.jpg""",vis/imgs/img5988.jpg	,025234.jpg,img5988.jpg
5988,image 5989: a group of young men sitting on a bench	,"cp ""./cv/images/009336.jpg"" vis/imgs/img5989.jpg	",a group of young men sitting on a bench,"""./cv/images/009336.jpg""",vis/imgs/img5989.jpg	,009336.jpg,img5989.jpg
5989,image 5990: a woman holding a red umbrella in her hand	,"cp ""./cv/images/012697.jpg"" vis/imgs/img5990.jpg	",a woman holding a red umbrella in her hand,"""./cv/images/012697.jpg""",vis/imgs/img5990.jpg	,012697.jpg,img5990.jpg
5990,image 5991: a large building with a clock on the side of it	,"cp ""./cv/images/035047.jpg"" vis/imgs/img5991.jpg	",a large building with a clock on the side of it,"""./cv/images/035047.jpg""",vis/imgs/img5991.jpg	,035047.jpg,img5991.jpg
5991,image 5992: a close up of a pair of scissors	,"cp ""./cv/images/031587.jpg"" vis/imgs/img5992.jpg	",a close up of a pair of scissors,"""./cv/images/031587.jpg""",vis/imgs/img5992.jpg	,031587.jpg,img5992.jpg
5992,image 5993: a train station with a train passing by	,"cp ""./cv/images/013509.jpg"" vis/imgs/img5993.jpg	",a train station with a train passing by,"""./cv/images/013509.jpg""",vis/imgs/img5993.jpg	,013509.jpg,img5993.jpg
5993,image 5994: a vase filled with flowers on top of a table	,"cp ""./cv/images/003916.jpg"" vis/imgs/img5994.jpg	",a vase filled with flowers on top of a table,"""./cv/images/003916.jpg""",vis/imgs/img5994.jpg	,003916.jpg,img5994.jpg
5994,image 5995: a woman in a red shirt is holding a cell phone	,"cp ""./cv/images/022388.jpg"" vis/imgs/img5995.jpg	",a woman in a red shirt is holding a cell phone,"""./cv/images/022388.jpg""",vis/imgs/img5995.jpg	,022388.jpg,img5995.jpg
5995,image 5996: a woman laying on a bed with a dog	,"cp ""./cv/images/027032.jpg"" vis/imgs/img5996.jpg	",a woman laying on a bed with a dog,"""./cv/images/027032.jpg""",vis/imgs/img5996.jpg	,027032.jpg,img5996.jpg
5996,image 5997: a building with a clock on the front of it	,"cp ""./cv/images/007232.jpg"" vis/imgs/img5997.jpg	",a building with a clock on the front of it,"""./cv/images/007232.jpg""",vis/imgs/img5997.jpg	,007232.jpg,img5997.jpg
5997,image 5998: a piece of cake on a plate with a fork	,"cp ""./cv/images/016020.jpg"" vis/imgs/img5998.jpg	",a piece of cake on a plate with a fork,"""./cv/images/016020.jpg""",vis/imgs/img5998.jpg	,016020.jpg,img5998.jpg
5998,image 5999: a bird is sitting on the back of a car	,"cp ""./cv/images/036866.jpg"" vis/imgs/img5999.jpg	",a bird is sitting on the back of a car,"""./cv/images/036866.jpg""",vis/imgs/img5999.jpg	,036866.jpg,img5999.jpg
5999,image 6000: a close up of a glass of wine	,"cp ""./cv/images/031440.jpg"" vis/imgs/img6000.jpg	",a close up of a glass of wine,"""./cv/images/031440.jpg""",vis/imgs/img6000.jpg	,031440.jpg,img6000.jpg
6000,image 6001: a bunch of green bananas on a tree	,"cp ""./cv/images/036356.jpg"" vis/imgs/img6001.jpg	",a bunch of green bananas on a tree,"""./cv/images/036356.jpg""",vis/imgs/img6001.jpg	,036356.jpg,img6001.jpg
6001,image 6002: a large white and blue umbrella sitting on top of a table	,"cp ""./cv/images/022322.jpg"" vis/imgs/img6002.jpg	",a large white and blue umbrella sitting on top of a table,"""./cv/images/022322.jpg""",vis/imgs/img6002.jpg	,022322.jpg,img6002.jpg
6002,image 6003: a vase filled with flowers on top of a table	,"cp ""./cv/images/017072.jpg"" vis/imgs/img6003.jpg	",a vase filled with flowers on top of a table,"""./cv/images/017072.jpg""",vis/imgs/img6003.jpg	,017072.jpg,img6003.jpg
6003,image 6004: a large body of water surrounded by trees	,"cp ""./cv/images/027099.jpg"" vis/imgs/img6004.jpg	",a large body of water surrounded by trees,"""./cv/images/027099.jpg""",vis/imgs/img6004.jpg	,027099.jpg,img6004.jpg
6004,image 6005: a red and white surfboard on a beach	,"cp ""./cv/images/019030.jpg"" vis/imgs/img6005.jpg	",a red and white surfboard on a beach,"""./cv/images/019030.jpg""",vis/imgs/img6005.jpg	,019030.jpg,img6005.jpg
6005,image 6006: a large building with a clock tower on top of it	,"cp ""./cv/images/019119.jpg"" vis/imgs/img6006.jpg	",a large building with a clock tower on top of it,"""./cv/images/019119.jpg""",vis/imgs/img6006.jpg	,019119.jpg,img6006.jpg
6006,image 6007: a table topped with a pair of scissors	,"cp ""./cv/images/014711.jpg"" vis/imgs/img6007.jpg	",a table topped with a pair of scissors,"""./cv/images/014711.jpg""",vis/imgs/img6007.jpg	,014711.jpg,img6007.jpg
6007,image 6008: a sign that says UNK UNK UNK on it	,"cp ""./cv/images/008809.jpg"" vis/imgs/img6008.jpg	",a sign that says UNK UNK UNK on it,"""./cv/images/008809.jpg""",vis/imgs/img6008.jpg	,008809.jpg,img6008.jpg
6008,image 6009: a man is riding a large elephant in a field	,"cp ""./cv/images/009469.jpg"" vis/imgs/img6009.jpg	",a man is riding a large elephant in a field,"""./cv/images/009469.jpg""",vis/imgs/img6009.jpg	,009469.jpg,img6009.jpg
6009,image 6010: a large building with a large clock on the side of it	,"cp ""./cv/images/023754.jpg"" vis/imgs/img6010.jpg	",a large building with a large clock on the side of it,"""./cv/images/023754.jpg""",vis/imgs/img6010.jpg	,023754.jpg,img6010.jpg
6010,image 6011: a pair of scissors on a wooden table	,"cp ""./cv/images/023924.jpg"" vis/imgs/img6011.jpg	",a pair of scissors on a wooden table,"""./cv/images/023924.jpg""",vis/imgs/img6011.jpg	,023924.jpg,img6011.jpg
6011,image 6012: a vase with flowers in it sitting on a table	,"cp ""./cv/images/028527.jpg"" vis/imgs/img6012.jpg	",a vase with flowers in it sitting on a table,"""./cv/images/028527.jpg""",vis/imgs/img6012.jpg	,028527.jpg,img6012.jpg
6012,image 6013: a plastic container filled with food on a table	,"cp ""./cv/images/032373.jpg"" vis/imgs/img6013.jpg	",a plastic container filled with food on a table,"""./cv/images/032373.jpg""",vis/imgs/img6013.jpg	,032373.jpg,img6013.jpg
6013,image 6014: a bunch of green broccoli sitting in a garden	,"cp ""./cv/images/001871.jpg"" vis/imgs/img6014.jpg	",a bunch of green broccoli sitting in a garden,"""./cv/images/001871.jpg""",vis/imgs/img6014.jpg	,001871.jpg,img6014.jpg
6014,image 6015: a teddy bear with a red bow on the top of a UNK	,"cp ""./cv/images/001774.jpg"" vis/imgs/img6015.jpg	",a teddy bear with a red bow on the top of a UNK,"""./cv/images/001774.jpg""",vis/imgs/img6015.jpg	,001774.jpg,img6015.jpg
6015,image 6016: a giraffe standing next to a rock wall	,"cp ""./cv/images/028850.jpg"" vis/imgs/img6016.jpg	",a giraffe standing next to a rock wall,"""./cv/images/028850.jpg""",vis/imgs/img6016.jpg	,028850.jpg,img6016.jpg
6016,image 6017: a boat on a body of water with a sky background	,"cp ""./cv/images/016403.jpg"" vis/imgs/img6017.jpg	",a boat on a body of water with a sky background,"""./cv/images/016403.jpg""",vis/imgs/img6017.jpg	,016403.jpg,img6017.jpg
6017,image 6018: a couple of pairs of scissors on a table	,"cp ""./cv/images/006900.jpg"" vis/imgs/img6018.jpg	",a couple of pairs of scissors on a table,"""./cv/images/006900.jpg""",vis/imgs/img6018.jpg	,006900.jpg,img6018.jpg
6018,image 6019: a man in a red shirt is playing frisbee	,"cp ""./cv/images/022533.jpg"" vis/imgs/img6019.jpg	",a man in a red shirt is playing frisbee,"""./cv/images/022533.jpg""",vis/imgs/img6019.jpg	,022533.jpg,img6019.jpg
6019,image 6020: a train traveling over a bridge over a river	,"cp ""./cv/images/032120.jpg"" vis/imgs/img6020.jpg	",a train traveling over a bridge over a river,"""./cv/images/032120.jpg""",vis/imgs/img6020.jpg	,032120.jpg,img6020.jpg
6020,image 6021: a woman is sitting on the back of a motorcycle	,"cp ""./cv/images/020401.jpg"" vis/imgs/img6021.jpg	",a woman is sitting on the back of a motorcycle,"""./cv/images/020401.jpg""",vis/imgs/img6021.jpg	,020401.jpg,img6021.jpg
6021,image 6022: a man riding a horse drawn carriage on a dirt road	,"cp ""./cv/images/032239.jpg"" vis/imgs/img6022.jpg	",a man riding a horse drawn carriage on a dirt road,"""./cv/images/032239.jpg""",vis/imgs/img6022.jpg	,032239.jpg,img6022.jpg
6022,image 6023: a close up of a piece of bread on a table	,"cp ""./cv/images/003961.jpg"" vis/imgs/img6023.jpg	",a close up of a piece of bread on a table,"""./cv/images/003961.jpg""",vis/imgs/img6023.jpg	,003961.jpg,img6023.jpg
6023,image 6024: a close up of a fire hydrant on a sidewalk	,"cp ""./cv/images/035234.jpg"" vis/imgs/img6024.jpg	",a close up of a fire hydrant on a sidewalk,"""./cv/images/035234.jpg""",vis/imgs/img6024.jpg	,035234.jpg,img6024.jpg
6024,image 6025: a black and white cat sitting on top of a car	,"cp ""./cv/images/030018.jpg"" vis/imgs/img6025.jpg	",a black and white cat sitting on top of a car,"""./cv/images/030018.jpg""",vis/imgs/img6025.jpg	,030018.jpg,img6025.jpg
6025,image 6026: a woman in a red dress and a man in a suit and tie	,"cp ""./cv/images/020308.jpg"" vis/imgs/img6026.jpg	",a woman in a red dress and a man in a suit and tie,"""./cv/images/020308.jpg""",vis/imgs/img6026.jpg	,020308.jpg,img6026.jpg
6026,image 6027: a man wearing a hat and a tie	,"cp ""./cv/images/024111.jpg"" vis/imgs/img6027.jpg	",a man wearing a hat and a tie,"""./cv/images/024111.jpg""",vis/imgs/img6027.jpg	,024111.jpg,img6027.jpg
6027,image 6028: a street sign on the side of the road	,"cp ""./cv/images/014262.jpg"" vis/imgs/img6028.jpg	",a street sign on the side of the road,"""./cv/images/014262.jpg""",vis/imgs/img6028.jpg	,014262.jpg,img6028.jpg
6028,image 6029: a white swan is swimming in the water	,"cp ""./cv/images/029023.jpg"" vis/imgs/img6029.jpg	",a white swan is swimming in the water,"""./cv/images/029023.jpg""",vis/imgs/img6029.jpg	,029023.jpg,img6029.jpg
6029,image 6030: a close up of a banana on a table	,"cp ""./cv/images/032481.jpg"" vis/imgs/img6030.jpg	",a close up of a banana on a table,"""./cv/images/032481.jpg""",vis/imgs/img6030.jpg	,032481.jpg,img6030.jpg
6030,image 6031: a man is holding a kite in a field	,"cp ""./cv/images/017192.jpg"" vis/imgs/img6031.jpg	",a man is holding a kite in a field,"""./cv/images/017192.jpg""",vis/imgs/img6031.jpg	,017192.jpg,img6031.jpg
6031,image 6032: a man is sitting on a couch holding a cell phone	,"cp ""./cv/images/006633.jpg"" vis/imgs/img6032.jpg	",a man is sitting on a couch holding a cell phone,"""./cv/images/006633.jpg""",vis/imgs/img6032.jpg	,006633.jpg,img6032.jpg
6032,image 6033: a teddy bear is sitting on a table	,"cp ""./cv/images/011309.jpg"" vis/imgs/img6033.jpg	",a teddy bear is sitting on a table,"""./cv/images/011309.jpg""",vis/imgs/img6033.jpg	,011309.jpg,img6033.jpg
6033,image 6034: a person holding a pair of scissors in their hand	,"cp ""./cv/images/008119.jpg"" vis/imgs/img6034.jpg	",a person holding a pair of scissors in their hand,"""./cv/images/008119.jpg""",vis/imgs/img6034.jpg	,008119.jpg,img6034.jpg
